id,path,depth,numchild,label,name,description,code,url
4305,0004000600060002000200020002,7,0,Banded-coal,Banded-coal,"Banded-coal - A type of bituminous-coal, classified according to brightness. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",BNCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BNCOAL
4307,0004000600060002000200020003,7,0,Banded-dull-coal,Banded-dull-coal,"Banded-dull-coal - A type of bituminous-coal, classified according to brightness. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",BDCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BDCOAL
4303,0004000600060002000200020004,7,0,Bright-coal,Bright-coal,"Bright-coal - A type of bituminous-coal, classified according to brightness. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",BRCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BRCOAL
4299,0004000600060002000200020005,7,0,Clarain,Clarain,"Clarain - A type of bituminous-coal, classified according to lithotype. It consists of bright to semi-bright bands of finely laminated coal. Clarain generally exhibits an overall silky lustre, and commonly contains fine vitrain bands alternating with a duller attrital groundmass. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",CLARIN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CLARIN
4301,0004000600060002000200020006,7,0,Dull-coal,Dull-coal,"Dull-coal - A type of bituminous-coal, classified according to brightness. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",DCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DCOAL
4300,0004000600060002000200020007,7,0,Durain,Durain,"Durain - A type of bituminous-coal, classified according to lithotype. It consists of dark grey to black bands with a dull to slightly greasy lustre. The material is relatively hard compared to other lithotypes, and tends to break into large blocky fragments. Durain may be confused with impure coal which is also dull and hard, but it can be distinguished by its lower density. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",DURAIN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DURAIN
4304,0004000600060002000200020008,7,0,Fusain,Fusain,"Fusain - A type of bituminous-coal, classified according to lithotype. It is a black, soft, friable coal which closely resembles charcoal. It easily disintegrates into a black, fibrous powder. A hard form of fusain that has been impregnated with mineral matter can be found in some coals. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",FUSAIN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/FUSAIN
4306,0004000600060002000200020009,7,0,Vitrain,Vitrain,"Vitrain - A type of bituminous-coal, classified according to lithotype. It is a black, glassy, vitreous coal. It occurs as thin bands, commonly less than 6 or 8 mm in thickness. It is usually very closely jointed and breaks into cubic pieces generally with a conchoidal fracture. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",VITRIN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/VITRIN
4330,000400060006000200020003,6,0,And mudstone,Coal and mudstone,Coal and mudstone,COALM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/COALM
4292,000400060006000200020004,6,1,Impure-coal,Impure-coal,"Impure-coal - A type of coal. It is a lithified end-member of the impure humic coal series. The impure humic coal series can be subdivided into muddy-peat / sandy-peat (the unlithified form) and impure-coal (the lithified form). British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",IMCOL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/IMCOL
4293,0004000600060002000200040001,7,0,Bone-coal,Bone-coal,"Bone-coal - A type of impure-coal with clay disseminated throughout the organic-matter. It can be recognised by its dull appearance and grey streak. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",BOCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BOCOAL
4321,000400060006000200020005,6,6,Lignite,Lignite,"Lignite - A type of coal. It is a member of the pure humic coal series. The members of the pure humic coal series can be ranked in order as peat (the unlithified form), lignite, bituminous-coal, and anthracite (the lithified forms) based on increasing carbon content and decreasing volatile content. Lignite is a consolidated, dull, soft brown to black coal with many readily discernible plant fragments set in a finer-grained organic matrix. It tends to crack and fall apart on drying. Lignite may be further classified into brown-lignite and black-lignite. British Geological Survey Research Report RR/99/03, section 6.1, table 16 and fig. 10.",LIGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/LIGN
4324,0004000600060002000200050001,7,0,Black-lignite,Black-lignite,"Black-lignite - A type of lignite. It is dark brown to black with a silky lustre, and much harder than brown-lignite. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",BKLIGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BKLIGN
4325,0004000600060002000200050002,7,0,Brown-lignite,Brown-lignite,"Brown-lignite - A type of lignite. It is brown with a dull or earthy lustre. Many are banded with a fibrous structure. British Geological Survey Research Report RR/99/03, section 6.1 and fig. 10.",BNLIGN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BNLIGN
4327,0004000600060002000200050003,7,0,Clay and,Clay and lignite,Clay and lignite,CLLI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CLLI
4323,0004000600060002000200050004,7,0,Mudstone and (subequal/subordinate),Mudstone and (subequal/subordinate) lignite,Mudstone and (subequal/subordinate) lignite,MDLI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDLI
4322,0004000600060002000200050005,7,0,"Mudstone, sandstone and","Mudstone, sandstone and lignite","Mudstone, sandstone and lignite",MDSDLI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDSDLI
4326,0004000600060002000200050006,7,0,"Pebbly sandstone, mudstone and","Pebbly sandstone, mudstone and lignite","Pebbly sandstone, mudstone and lignite",PSML,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/PSML
4319,000400060006000200020006,6,0,"Limestone, mudstone, sandstone and siltstone, with subordinate chert, and conglomerate","Limestone, mudstone, sandstone and siltstone, with subordinate chert, coal and conglomerate","Limestone, mudstone, sandstone and siltstone, with subordinate chert, coal and conglomerate",SEDS2,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SEDS2
4308,000400060006000200020007,6,0,Mudstone and,Mudstone and coal,Mudstone and coal,MDSTC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDSTC
4294,000400060006000200020008,6,0,"Mudstone, siltstone, sandstone, coal, ironstone and ferricrete","Mudstone, siltstone, sandstone, coal, ironstone and ferricrete","Mudstone, siltstone, sandstone, coal, ironstone and ferricrete",MSCI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MSCI
4297,000400060006000200020009,6,0,"Sandstone and mudstone, with coal, dolomitic limestone and oil shale","Sandstone and mudstone, with coal, dolomitic limestone and oil shale","Sandstone and mudstone, with coal, dolomitic limestone and oil shale",SMCDO,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SMCDO
4316,00040006000600020002000A,6,0,"Sandstone, mudstone and","Sandstone, mudstone and coal","Sandstone, mudstone and coal",SDMDC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SDMDC
4311,00040006000600020002000B,6,4,Sapropelic-coal,Sapropelic-coal,"Sapropelic-coal - A type of coal. It is a member of the sapropelic coal series. The members of the sapropelic coal series can be ranked in order as sapropel (the unlithified form), sapropelic-lignite, and sapropelic-coal (the lithified forms) based on increasing carbon content and decreasing volatile content. It is characteristically fine-grained, faintly bedded to homogeneous and massive. It is generally dark in colour with dull to greasy lustre and typically displays conchoidal fracture. Sapropelic coals are subdivided into cannel-coal and boghead-coal based on type of organic matter and other physical properties. British Geological Survey Research Report RR/99/03, section 6.2, table 17 and fig. 10.",SCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SCOAL
4312,00040006000600020002000B0001,7,0,Boghead-cannel-coal,Boghead-cannel-coal,"Boghead-cannel-coal - A type of sapropelic-coal. It is a transitional stage between cannel-coal and boghead-coal in which miospores dominate over alginite. British Geological Survey Research Report RR/99/03, section 6.2 and fig. 10.",BGCCOL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BGCCOL
4313,00040006000600020002000B0002,7,0,Boghead-coal,Boghead-coal,"Boghead-coal - A type of sapropelic-coal. It is similar to cannel-coal but browner and rich in alginite with very few miospores. It appears unstratified on macroscopic examination. Microscopic examination shows that boghead-coal consists of alginite and very finely dispersed inertinite and vitrinite. The proportion of alginite can vary widely. Boghead-coal is sometimes referred to as torbanite. This term is not recommended for usage. British Geological Survey Research Report RR/99/03, section 6.2 and fig. 10.",BGCOL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BGCOL
4314,00040006000600020002000B0003,7,0,Cannel-boghead-coal,Cannel-boghead-coal,"Cannel-boghead-coal - A type of sapropelic-coal. It is a transitional stage between cannel-coal and boghead-coal in which alginite dominates over miospores. British Geological Survey Research Report RR/99/03, section 6.2 and fig. 10.",CBCOAL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CBCOAL
4315,00040006000600020002000B0004,7,0,Cannel-coal,Cannel-coal,"Cannel-coal - A type of sapropelic-coal. It is a dull black, has a waxy lustre, is homogeneous, has concoidal fracture, and is rich in miospores with very little alginite. Macroscopic examination shows no stratification. Microscopic examination shows that compared with humic coals the macerals are more intimately mixed and at the same time are finer and more uniformly grained. Moreover cannel-coal frequently shows a uniform microstratification and is more homogeneous in structure than humic coals. Siderite is commonly abundant in cannel-coal. There is a continuous range of transitional stages between cannel-coal and boghead-coal with both alginite and miospores present. Intermediate types can be called boghead-cannel-coal and cannel-boghead-coal. British Geological Survey Research Report RR/99/03, section 6.2 and fig. 10.",CANL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CANL
4317,00040006000600020002000C,6,0,Sapropelic-lignite,Sapropelic-lignite,"Sapropelic-lignite - A type of coal. It is a member of the sapropelic coal series. The members of the sapropelic coal series can be ranked in order as sapropel (the unlithified form), sapropelic-lignite, and sapropelic-coal (the lithified forms) based on increasing carbon content and decreasing volatile content. Sapropelic-lignite is macroscopically similar to humic lignite. It may be possible to distinguish sapropelic lignites by their homogeneous, non-stratified appearance. If differentiation is difficult, sapropelic lignites can be accurately differentiated by chemical analysis. British Geological Survey Research Report RR/99/03, section 6.2, table 17 and fig. 10.",SLIG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SLIG
4296,00040006000600020002000D,6,0,"Sedimentary rock cycles, border group type","Sedimentary rock cycles, Border Group type","Sedimentary rock cycles, Border Group type",CYCB,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCB
4320,00040006000600020002000E,6,0,"Sedimentary rock cycles, clackmannan group type","Sedimentary rock cycles, Clackmannan Group type","Sedimentary rock cycles, Clackmannan Group type",CYCC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCC
4295,00040006000600020002000F,6,0,"Sedimentary rock cycles, measure type","Sedimentary rock cycles, Coal Measure type","Sedimentary rock cycles, Coal Measure type",CYCCM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCCM
4310,00040006000600020002000G,6,0,"Sedimentary rock cycles, millstone grit type","Sedimentary rock cycles, Millstone Grit type","Sedimentary rock cycles, Millstone Grit type",CYCMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCMG
4328,00040006000600020002000H,6,0,"Sedimentary rock cycles, strathclyde group type","Sedimentary rock cycles, Strathclyde Group type","Sedimentary rock cycles, Strathclyde Group type",CYCS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCS
4309,00040006000600020002000I,6,0,"Sedimentary rock cycles, yoredale type","Sedimentary rock cycles, Yoredale type","Sedimentary rock cycles, Yoredale type",CYCY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCY
4291,00040006000600020002000J,6,0,"Sequence of sedimentary rocks, 1, relationships unspecified","Sequence of sedimentary rocks, 1, relationships unspecified","Sequence of sedimentary rocks, 1, relationships unspecified",SEDS1,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SEDS1
4329,00040006000600020002000K,6,0,Siltstone and,Siltstone and coal,Siltstone and coal,SLSTC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SLSTC
4332,00040006000600020003,5,0,Coal shale,Coal shale,Coal shale,COLSHL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/COLSHL
4331,00040006000600020004,5,0,Mudstone,Mudstone rich in organic matter,Mudstone rich in organic matter,MDROM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MDROM
4285,00040006000600020005,5,2,Sapropelite,Sapropelite,"Sapropelite - A type of sedimentary-rock rich in organic matter. Sapropelite and cannel-mudstone are both derived from the unlithified fine organic mud termed sapropel. These sapropels contain more inorganic matter and plant matter than the sapropels that form sapropelic coals. Inorganic sedimentary rocks rich in sapropel are classified according to their type of organic matter. Sapropelite is rich in alginite, whereas cannel-mudstone is rich in miospores. The total organic carbon content (TOC) can vary from less than 1% to as much as 81% in a sapropelite from Tasmania, although most sapropelites fall in the range of 8 to 55% TOC. In the Rock Classification Scheme, it is recommended that the lower limit for sapropelite should be 8% TOC and the upper limit 50% TOC. A sapropelite can be recognised in hand specimen by its bituminous smell and by the curled sliver of rock produced when it is scraped with a pen knife. Sapropelites can be subdivided into lamalginite and telaginite by reference to the properties of the organic matter. British Geological Survey Research Report RR/99/03, section 6.3, table 18 and fig. 10. Synonym: oil shale.",SAPEL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SAPEL
4286,000400060006000200050001,6,0,Lamalginite,Lamalginite,"Lamalginite - A type of sapropelite. It is one in which algal matter occurs in very thin laminae cryptically interbedded with mineral matter. British Geological Survey Research Report RR/99/03, section 6.3 and fig. 10.",LAMGNT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/LAMGNT
4287,000400060006000200050002,6,0,Telaginite,Telaginite,"Telaginite - A type of sapropelite. It is one in which organic matter is present in large discretely occurring algal bodies. British Geological Survey Research Report RR/99/03, section 6.3 and fig. 10.",TELGNT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/TELGNT
4288,00040006000600020006,5,0,Sedimentary rock sapropel,Sedimentary rock rich in sapropel,Sedimentary rock rich in sapropel,SRRSP,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SRRSP
4104,000400060007,3,12,Seat-earth,Seat-earth,"Seat-earth - A term for a bed of rock underlying a coal seam. It represents the soil that supported the vegetation from which the coal was formed. A highly siliceous seat earth is known as a ganister. British Geological Survey Research Report RR/99/03, section 13.6.",SEAT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SEAT
4110,0004000600070001,4,0,Sandstone and seatearth,Sandstone and seatearth,Sandstone and seatearth,SDSR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SDSR
4109,0004000600070002,4,0,"Sandstone, pebbly sandstone, seatearth and siltstone","Sandstone, pebbly sandstone, seatearth and siltstone","Sandstone, pebbly sandstone, seatearth and siltstone",SPSSSL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SPSSSL
4114,0004000600070003,4,0,"Sandstone, seatearth, siltstone and limestone","Sandstone, seatearth, siltstone and limestone","Sandstone, seatearth, siltstone and limestone",SDSSLL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SDSSLL
4112,0004000600070004,4,0,Claystone,Seat-earth claystone,"Claystone, seat-earth",SEATC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SEATC
4113,0004000600070005,4,0,Mudstone,Seat-earth mudstone,"Mudstone, seat-earth",SEATM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SEATM
4105,0004000600070006,4,1,Sandstone,Seat-earth sandstone,"Sandstone, seat-earth",SEATS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SEATS
4106,00040006000700060001,5,0,And seatearth,Sandstone and seatearth sandstone,Sandstone and seatearth sandstone,SSSR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SSSR
4111,0004000600070007,4,0,Siltstone,Seat-earth siltstone,"Siltstone, seat-earth",SEATSI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SEATSI
4108,0004000600070008,4,0,"Sedimentary rock cycles, clackmannan group type","Sedimentary rock cycles, Clackmannan Group type","Sedimentary rock cycles, Clackmannan Group type",CYCC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCC
4117,0004000600070009,4,0,"Sedimentary rock cycles, coal measure type","Sedimentary rock cycles, Coal Measure type","Sedimentary rock cycles, Coal Measure type",CYCCM,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCCM
4115,000400060007000A,4,0,"Sedimentary rock cycles, millstone grit type","Sedimentary rock cycles, Millstone Grit type","Sedimentary rock cycles, Millstone Grit type",CYCMG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCMG
4116,000400060007000B,4,0,"Sedimentary rock cycles, strathclyde group type","Sedimentary rock cycles, Strathclyde Group type","Sedimentary rock cycles, Strathclyde Group type",CYCS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCS
4107,000400060007000C,4,0,"Sedimentary rock cycles, yoredale type","Sedimentary rock cycles, Yoredale type","Sedimentary rock cycles, Yoredale type",CYCY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/CYCY
4261,000400060008,3,9,,Sediment,Sediment,SED,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SED
4264,0004000600080001,4,1,Bauxite-clay,Bauxite-clay,Bauxite-clay,BUXCLY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BUXCLY
4265,00040006000800010001,5,0,"Lithomarge, subordinate bauxitic clay and oxides and hydroxides of iron","Lithomarge, subordinate bauxitic clay and oxides and hydroxides of iron","Lithomarge, subordinate bauxitic clay and oxides and hydroxides of iron",LBCI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/LBCI
4262,0004000600080002,4,0,Glauconitic clay,Glauconitic clay,"Clay, glauconitic",GLCL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GLCL
4267,0004000600080003,4,0,Glauconitic sand,Glauconitic sand,"Sand, glauconitic",SNDG,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SNDG
4268,0004000600080004,4,1,Micaceous sand,Micaceous sand,"Sand, micaceous",MCSND,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MCSND
4269,00040006000800040001,5,0,"Gravel, and clay","Gravel, micaceous sand and clay","Gravel, micaceous sand and clay",GMSC,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/GMSC
4272,0004000600080005,4,0,Pebbly (gravelly) sand,Pebbly (gravelly) sand,"Sand, pebbly (gravelly)",PESA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PESA
4263,0004000600080006,4,0,Pebbly clay,Pebbly clay,"Clay, pebbly",PECL,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PECL
4270,0004000600080007,4,0,Sand (unknown/industrial),Sand (unknown/industrial),Sand (unknown/industrial),SNDI,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SNDI
4271,0004000600080008,4,0,Sandy clayey,Sandy clayey sediment,"Sediment, sandy, clayey",SNDCSD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SNDCSD
4266,0004000600080009,4,0,Shell (shells),Shell sediment (shells),"Sediment, shell (shells)",SDSH,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SDSH
4570,000400060009,3,1,Composed of non-carbonate salts,Sedimentary rock and sediment composed of non-carbonate salts,"Sedimentary rock and sediment composed of non-carbonate salts - In the Rock Classification Scheme, this is a non-genetic term for what are commonly called evaporite minerals. Non-carbonate salts are commonly present in a host rock. The host rock may consist of other non-carbonate salts or other types of sediment. British Geological Survey Research Report RR/99/03, section 7 and fig. 11.",+*SNCS,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PS_SNCS
4571,0004000600090001,4,2,Salt,Non-carbonate salt,"Non-carbonate salt - British Geological Survey Research Report RR/99/03, section 7 and fig. 11.",NSLT,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/NSLT
4572,00040006000900010001,5,14,Salt-rock,Non-carbonate salt-rock,"Non-carbonate salt-rock - This is the lithified equivalent of non-carbonate salt-sediment. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",NCSLTR,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/NCSLTR
4582,000400060009000100010001,6,3,Anhydrite-stone,Anhydrite-stone,"Anhydrite-stone - A type of non-carbonate salt that is composed of particles of the sulphate mineral anhydrite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",ANHY,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/ANHY
4584,0004000600090001000100010001,7,0,"Dolomitic limestone, mudstone and","Dolomitic limestone, mudstone and anhydrite-stone","Dolomitic limestone, mudstone and anhydrite-stone",DLMA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/DLMA
4585,0004000600090001000100010002,7,0,Mudstone and sandstone with,Mudstone and sandstone with anhydrite-stone,Mudstone and sandstone with anhydrite-stone,MDSDAN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDSDAN
4583,0004000600090001000100010003,7,0,Mudstone with gypsum-stone and/or,Mudstone with gypsum-stone and/or anhydrite-stone,Mudstone with gypsum-stone and/or anhydrite-stone,MDGYAN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDGYAN
4586,000400060009000100010002,6,0,Argillaceous rocks with subordinate sandstone and evaporitic rocks,Argillaceous rocks with subordinate sandstone and evaporitic rocks,Argillaceous rocks with subordinate sandstone and evaporitic rocks,ARSE,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/ARSE
4575,000400060009000100010003,6,0,Barite-stone,Barite-stone,"Barite-stone - A type of non-carbonate salt that is composed of particles of the sulphate mineral barite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",BARST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BARST
4580,000400060009000100010004,6,0,Borax-stone,Borax-stone,"Borax-stone - A type of non-carbonate salt that is composed of particles of the borate mineral borax. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",BORXST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BORXST
4581,000400060009000100010005,6,0,Carnallite-stone,Carnallite-stone,"Carnallite-stone - A type of non-carbonate salt that is composed of particles of the chloride mineral carnallite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",CARNST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CARNST
4578,000400060009000100010006,6,0,Colemanite-stone,Colemanite-stone,"Colemanite-stone - A type of non-carbonate salt that is composed of particles of the borate mineral colemanite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",COLEST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/COLEST
4591,000400060009000100010007,6,6,Gypsum-stone,Gypsum-stone,"Gypsum-stone - A type of non-carbonate salt that is composed of particles of the sulphate mineral gypsum. It is the lithified equivalent of gypsum-sediment. The textural classification of gypsum-stones follows that for limestone. British Geological Survey Research Report RR/99/03, section 7.2 and fig. 11.",GYPST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GYPST
4597,0004000600090001000100070001,7,0,Gypsum-grainstone,Gypsum-grainstone,"Gypsum-grainstone - A type of gypsum-stone, classified on the basis of its depositional texture. It is a grain-supported gypsum-stone with little matrix (mud-grade material smaller than 32 µm). British Geological Survey Research Report RR/99/03, section 7.2 and fig. 11.",GYPGST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GYPGST
4593,0004000600090001000100070002,7,0,Gypsum-mudstone,Gypsum-mudstone,"Gypsum-mudstone - A type of gypsum-stone, classified on the basis of its depositional texture. In the Rock Classification Scheme, it is a matrix-supported gypsum-stone composed of greater than 75% matrix (mud-grade material smaller than 32 µm). British Geological Survey Research Report RR/99/03, section 7.2 and fig. 11.",GYMDST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GYMDST
4595,0004000600090001000100070003,7,0,Gypsum-packstone,Gypsum-packstone,"Gypsum-packstone - A type of gypsum-stone, classified on the basis of its depositional texture. It is a grain-supported gypsum-stone with intergranular spaces filled by matrix (mud-grade material smaller than 32 µm). British Geological Survey Research Report RR/99/03, section 7.2 and fig. 11.",GYPPST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GYPPST
4594,0004000600090001000100070004,7,0,Gypsum-wackestone,Gypsum-wackestone,"Gypsum-wackestone - A type of gypsum-stone, classified on the basis of its depositional texture. In the Rock Classification Scheme, it is a matrix-supported gypsum-stone composed of less than 75% matrix (mud-grade material smaller than 32 µm). British Geological Survey Research Report RR/99/03, section 7.2 and fig. 11.",GYWST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GYWST
4596,0004000600090001000100070005,7,0,Mudstone with and/or anhydrite-stone,Mudstone with gypsum-stone and/or anhydrite-stone,Mudstone with gypsum-stone and/or anhydrite-stone,MDGYAN,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDGYAN
4592,0004000600090001000100070006,7,0,"Sequence of sedimentary rocks, 1, relationships unspecified","Sequence of sedimentary rocks, 1, relationships unspecified","Sequence of sedimentary rocks, 1, relationships unspecified",SEDS1,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/SEDS1
4587,000400060009000100010008,6,3,Halite-stone,Halite-stone,"Halite-stone - A type of non-carbonate salt that is composed of particles of the chloride mineral halite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",HALIST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/HALIST
4590,0004000600090001000100080001,7,0,And mudstone,Halite-stone and mudstone,Halite-stone and mudstone,HAMD,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/HAMD
4588,0004000600090001000100080002,7,0,Mudstone and,Mudstone and halite-stone,Mudstone and halite-stone,MDHA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDHA
4589,0004000600090001000100080003,7,0,Mudstone and sandstone with,Mudstone and sandstone with halite-stone,Mudstone and sandstone with halite-stone,MDSDHA,http://data.bgs.ac.uk/id/EarthMaterialClass/RockComposite/MDSDHA
4573,000400060009000100010009,6,0,Kainite-stone,Kainite-stone,"Kainite-stone - A type of non-carbonate salt that is composed of particles of the sulphate mineral kainite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",KAINST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/KAINST
4577,00040006000900010001000A,6,0,Kernite-stone,Kernite-stone,"Kernite-stone - A type of non-carbonate salt that is composed of particles of the borate mineral kernite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",KERNST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/KERNST
4576,00040006000900010001000B,6,0,Kieserite-stone,Kieserite-stone,"Kieserite-stone - A type of non-carbonate salt that is composed of particles of the sulphate mineral kierserite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",KIEST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/KIEST
4579,00040006000900010001000C,6,0,Polyhalite-stone,Polyhalite-stone,"Polyhalite-stone - A type of non-carbonate salt that is composed of particles of the sulphate mineral polyhalite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",POYHST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/POYHST
4574,00040006000900010001000D,6,0,Sylvite-stone,Sylvite-stone,"Sylvite-stone - A type of non-carbonate salt that is composed of particles of the chloride mineral sylvite. British Geological Survey Research Report RR/99/03, section 7.1 and fig. 11.",SYLVST,http://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SYLVST
